split,class_id,class_name,class_label,filename,path,extension,exists,readable,error,file_size_kb,width,height,aspect_ratio,mode,brightness,contrast,mean_r,mean_g,mean_b,green_excess,saturation,md5
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_206.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_206.jpg,.jpg,True,True,,10.8359375,224,224,1.0,RGB,91.818344,56.97718,83.02292,107.302414,85.1297,46.45221,36.251217,d0051b3416c67989aac0ac5ddf67c34b
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_208.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_208.jpg,.jpg,True,True,,10.2509765625,224,224,1.0,RGB,135.61243,42.414295,113.94232,149.42136,143.47362,41.426777,42.208965,b0ab67353ac5462a8e3de8eeee43c42e
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_209.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_209.jpg,.jpg,True,True,,10.6650390625,224,224,1.0,RGB,134.77834,50.04785,124.595924,140.00252,139.73659,15.672513,25.851881,c3236f712114d801283a44274c0135fc
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_21.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_21.jpg,.jpg,True,True,,11.00390625,224,224,1.0,RGB,105.08237,44.718475,110.542946,118.372765,86.331375,39.871212,40.560925,2439efde81e4fda349d4dd54729d92a6
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_210.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_210.jpg,.jpg,True,True,,10.998046875,224,224,1.0,RGB,114.337555,45.926296,102.343056,120.86075,119.808876,19.569574,33.49801,165e8030260bfb113094ea3d1514509c
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_211.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_211.jpg,.jpg,True,True,,9.8134765625,224,224,1.0,RGB,139.69284,39.943848,122.74587,149.05597,147.27669,28.089365,33.830994,5e57a91b26aac3176c94c3f699a3122f
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_212.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_212.jpg,.jpg,True,True,,11.318359375,224,224,1.0,RGB,71.020836,61.83623,74.069695,82.20392,56.788883,33.549267,33.031788,30131d986b13a188a4106256f29026a5
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_213.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_213.jpg,.jpg,True,True,,10.443359375,224,224,1.0,RGB,138.90546,46.65242,122.091415,148.14288,146.48206,27.712273,35.006798,acb4f381b4f175e246ebc5a7dfa06c14
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_214.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_214.jpg,.jpg,True,True,,9.7666015625,224,224,1.0,RGB,135.56877,46.335552,120.54135,145.08218,141.0828,28.540237,33.075294,415e1770f138c0ee73eb857292f35a36
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_215.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_215.jpg,.jpg,True,True,,10.853515625,224,224,1.0,RGB,124.87626,48.414593,108.88134,139.61028,126.13718,44.20203,36.66243,3506793564f40e8e695d0fc83ee1aa20
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_216.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_216.jpg,.jpg,True,True,,9.0341796875,224,224,1.0,RGB,132.78624,49.550587,122.62492,140.14206,135.59175,22.067442,28.216,cef1c4b0b43931431b7b1e282645c4d1
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_22.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_22.jpg,.jpg,True,True,,11.998046875,224,224,1.0,RGB,91.39399,42.403576,96.39186,113.51122,64.2789,66.351685,59.282345,a3a4ced27f0b7f188b4223562f1229d7
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_222.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_222.jpg,.jpg,True,True,,10.6904296875,224,224,1.0,RGB,147.64687,48.174805,132.00363,161.70679,149.23021,42.17975,37.05399,2fd695555d0b0be0587b5b2728ca87b2
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_223.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_223.jpg,.jpg,True,True,,11.5107421875,224,224,1.0,RGB,108.876465,50.353134,99.23601,119.95635,107.43702,33.239677,29.859056,c3c1ea5c10b1504f7796991566ba39be
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_225.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_225.jpg,.jpg,True,True,,9.8505859375,224,224,1.0,RGB,133.47147,51.96919,120.28669,145.15364,134.97403,35.046555,32.25251,959fd6803db36d3c87d07e5d0e3bee3e
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_226.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_226.jpg,.jpg,True,True,,9.091796875,224,224,1.0,RGB,143.02348,43.85634,124.0011,160.82263,144.24677,53.39738,43.468014,b1dd1aecf494700b4f291427e7f9df29
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_227.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_227.jpg,.jpg,True,True,,9.814453125,224,224,1.0,RGB,124.25566,47.84652,104.285194,141.4597,127.0221,51.612106,42.982483,df2401f5a0c43a43db77c11931e34890
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_228.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_228.jpg,.jpg,True,True,,11.4091796875,224,224,1.0,RGB,105.16649,55.478104,100.79616,121.41173,93.29157,48.73573,39.666454,ab70aafd113cfe0409cfb06b16f35985
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_229.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_229.jpg,.jpg,True,True,,11.6181640625,224,224,1.0,RGB,114.28654,54.583916,107.993004,130.30223,104.56439,48.047073,35.708527,2e4e020bce3b620df209e1d6e5642463
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_230.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_230.jpg,.jpg,True,True,,8.8984375,224,224,1.0,RGB,99.606964,49.101257,85.71498,124.16311,88.9428,73.66843,47.177914,7013cdf49991a2b566b828d7e802abcb
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_231.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_231.jpg,.jpg,True,True,,8.9970703125,224,224,1.0,RGB,128.16115,54.56381,107.26084,141.76907,135.45354,40.82376,40.21064,5a873e2a16f01f72f0899a8d6507ef4f
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_233.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_233.jpg,.jpg,True,True,,10.083984375,224,224,1.0,RGB,99.483,54.431965,90.695076,117.74209,90.01184,54.777264,38.802933,2df1c9ffa6ec95aacff23a5a14911911
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_234.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_234.jpg,.jpg,True,True,,9.9853515625,224,224,1.0,RGB,107.90665,56.42108,95.75476,128.3711,99.594086,61.393337,41.80393,8e49a6a21247a06975603e93498a7726
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_235.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_235.jpg,.jpg,True,True,,10.3486328125,224,224,1.0,RGB,116.5878,49.940857,113.58167,123.6648,112.51694,21.230988,22.947903,c00fa372d664c46fbc2b7050903cbb12
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_236.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_236.jpg,.jpg,True,True,,11.14453125,224,224,1.0,RGB,119.34326,44.082733,111.53964,138.98607,107.50407,58.928432,40.305626,fad11d8a37ad03fe736ae21260ce4426
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_237.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_237.jpg,.jpg,True,True,,9.333984375,224,224,1.0,RGB,113.17623,49.433376,101.006096,132.94226,105.58036,59.29807,42.532764,c8121b2a40c1becaa605d33a55e52847
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_238.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_238.jpg,.jpg,True,True,,10.6220703125,224,224,1.0,RGB,111.03624,50.53118,98.96253,142.20647,91.93971,93.510704,57.148758,398ef899ede65751fba9ef9fa2d0e9d9
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_24.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_24.jpg,.jpg,True,True,,12.4326171875,224,224,1.0,RGB,102.92667,68.075096,93.80212,112.358734,102.61914,28.296217,25.909918,a7bd805f536a62bfe5601cc8109b1c30
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_240.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_240.jpg,.jpg,True,True,,10.6669921875,224,224,1.0,RGB,125.16691,56.88964,106.726845,141.825,126.94886,49.97429,41.97985,6b160bbd55bac3e29cd54658e3766074
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_242.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_242.jpg,.jpg,True,True,,10.0546875,224,224,1.0,RGB,126.129036,61.509766,110.739975,138.97195,128.67517,38.528778,37.219406,12d692c73e8bd66e301d578ce05d0eb4
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_243.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_243.jpg,.jpg,True,True,,10.662109375,224,224,1.0,RGB,113.54406,63.166656,99.113,127.47371,114.04546,41.788963,35.981304,3c70139ff254ad20015186c98963ae08
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_244.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_244.jpg,.jpg,True,True,,9.904296875,224,224,1.0,RGB,82.787155,56.152775,70.21881,94.04277,84.09989,33.76684,30.345524,675af60135b790be4f4ad38989a44cb2
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_245.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_245.jpg,.jpg,True,True,,10.716796875,224,224,1.0,RGB,126.05049,65.00058,116.67995,138.27986,123.19169,36.68808,30.475685,fac6ced4f161fbb61a6895385d72e627
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_246.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_246.jpg,.jpg,True,True,,11.0166015625,224,224,1.0,RGB,89.290115,49.39492,84.170715,99.357605,84.34203,30.202448,31.296158,904fc54945c6de2f78ec8e4792533e70
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_249.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_249.jpg,.jpg,True,True,,10.4052734375,224,224,1.0,RGB,91.662544,66.66265,87.240135,108.07549,79.672,49.23886,33.385345,f88b2b3671194b0aaec53d1fdcbed4a4
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_25.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_25.jpg,.jpg,True,True,,12.3408203125,224,224,1.0,RGB,123.3428,47.43918,130.84988,139.91951,99.25899,49.73013,53.441128,bc6d99737a9985abbde8365320636a41
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_250.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_250.jpg,.jpg,True,True,,10.0380859375,224,224,1.0,RGB,82.73454,56.644043,69.43489,107.29899,71.46975,73.69334,45.761322,aeaa442952030a0e4e665502223b5b7e
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_251.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_251.jpg,.jpg,True,True,,11.2880859375,224,224,1.0,RGB,107.717514,59.443333,95.507355,132.67487,94.97032,74.87205,49.09718,7c857b572161f9e2fa8fd879a3a559e0
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_252.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_252.jpg,.jpg,True,True,,10.619140625,224,224,1.0,RGB,110.8367,59.609974,96.523254,126.10902,109.87783,45.816944,37.41446,a1a6d02619361646134d9da0c0bdd1ac
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_253.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_253.jpg,.jpg,True,True,,11.509765625,224,224,1.0,RGB,102.80726,55.718548,87.627014,127.098076,93.696686,72.87245,47.44284,d3f7e9a3ffcd31ae6b0f3c6a2b81ed62
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_254.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_254.jpg,.jpg,True,True,,11.0625,224,224,1.0,RGB,127.852875,55.707935,123.887276,144.06537,115.60599,48.637478,37.503666,6c37e056341a38d012dda6152be6743c
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_255.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_255.jpg,.jpg,True,True,,10.7978515625,224,224,1.0,RGB,99.77496,58.471207,84.06973,112.853775,102.40139,39.236427,37.754562,25e63177d6caa33e614bc37c631933a9
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_257.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_257.jpg,.jpg,True,True,,13.2470703125,224,224,1.0,RGB,110.791,59.54872,99.91347,121.12538,111.33417,31.003128,30.4715,5988c15e9a1b2052ac284d9cf82dfac8
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_259.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_259.jpg,.jpg,True,True,,10.5732421875,224,224,1.0,RGB,109.9797,51.642056,96.56109,131.64505,101.73296,64.996056,45.09325,4ed1727e63455811720e06f59982a4dc
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_26.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_26.jpg,.jpg,True,True,,11.3837890625,224,224,1.0,RGB,121.62322,41.35989,133.01369,134.60754,97.24843,38.952965,52.77031,771616e9172ff932556519cd8d649872
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_260.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_260.jpg,.jpg,True,True,,11.6123046875,224,224,1.0,RGB,114.95113,52.165752,104.77737,139.98433,100.09172,75.09959,49.66538,dc79664c63acdfea827a245a4e92340a
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_261.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_261.jpg,.jpg,True,True,,11.4208984375,224,224,1.0,RGB,109.43012,57.890575,98.38606,134.53485,95.36944,75.31422,48.405693,02496c6cf67809770ad74d9c0c8d0488
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_264.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_264.jpg,.jpg,True,True,,10.8828125,224,224,1.0,RGB,116.30143,52.592346,103.839806,140.78809,104.276405,73.45996,45.77306,cb11fe1cee2d476ef163dd221ef78a2b
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_265.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_265.jpg,.jpg,True,True,,10.1943359375,224,224,1.0,RGB,102.609764,49.822514,95.919106,136.53445,75.37574,101.77408,63.152664,11625b6c05e0e584eef09e2f1b9d6838
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_266.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_266.jpg,.jpg,True,True,,10.6845703125,224,224,1.0,RGB,108.10455,50.36774,100.34108,134.02141,89.95117,77.75056,47.586895,2d51c1aa7b7ac905cf8ac1e97ff09a9a
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_267.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_267.jpg,.jpg,True,True,,10.6728515625,224,224,1.0,RGB,102.92354,54.951584,89.30188,131.45555,88.013176,85.59606,50.33257,78d0f445f16ded262b7ea9fd2b13daf1
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_268.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_268.jpg,.jpg,True,True,,12.208984375,224,224,1.0,RGB,101.08273,56.33322,82.78737,120.317505,100.14333,57.7043,44.8745,ef7bba70dbcdc05c26b63685a4da37e1
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_269.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_269.jpg,.jpg,True,True,,9.29296875,224,224,1.0,RGB,134.73337,38.989326,118.4017,148.85162,136.94676,42.35477,34.746513,9d57de7cb04c78c408289ef29cbc655e
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_27.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_27.jpg,.jpg,True,True,,10.3671875,224,224,1.0,RGB,107.53146,46.98543,115.04449,128.40625,79.143654,62.624363,60.412987,008f82273fe69fae5f02894ec53056e7
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_270.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_270.jpg,.jpg,True,True,,10.2490234375,224,224,1.0,RGB,129.47394,36.87982,117.5624,135.40494,135.45448,17.792988,30.097776,ac88f9ee04974a9be65a410f31d42f7b
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_271.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_271.jpg,.jpg,True,True,,11.35546875,224,224,1.0,RGB,78.815575,43.728844,74.48332,92.1879,69.77551,40.11697,32.667152,9d4b5c8b631f65f0c812db9cf053c882
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_273.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_273.jpg,.jpg,True,True,,9.296875,224,224,1.0,RGB,114.06816,49.224106,88.351944,135.2187,118.63383,63.45165,49.327805,32ade5508157d9503f8f77b63fbbcd78
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_274.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_274.jpg,.jpg,True,True,,10.98828125,224,224,1.0,RGB,94.99601,50.08759,90.952225,107.9942,86.041595,38.99458,32.13086,fb68603442175aeb2e9a8115cf265469
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_275.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_275.jpg,.jpg,True,True,,10.9677734375,224,224,1.0,RGB,130.01057,55.796017,114.3929,143.1745,132.46432,39.49179,34.82406,6ac5efa4643fc0f0434aba5558cd920b
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_277.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_277.jpg,.jpg,True,True,,9.7060546875,224,224,1.0,RGB,127.23079,42.46837,107.256874,143.86304,130.57246,49.896744,40.058712,33ead937412ae73aa8869c27e8821639
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_28.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_28.jpg,.jpg,True,True,,11.19140625,224,224,1.0,RGB,97.95152,50.539795,101.21168,118.14752,74.49538,60.58799,50.67054,7e9f6842d32dd9a406cf59398d4969c2
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_280.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_280.jpg,.jpg,True,True,,10.669921875,224,224,1.0,RGB,127.68017,56.526394,115.87714,139.62343,127.53992,35.8298,33.512196,8caecc6c8e934a2fa94af295cb6f3e2e
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_281.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_281.jpg,.jpg,True,True,,10.6162109375,224,224,1.0,RGB,92.59844,52.147533,76.54221,111.62907,89.62405,57.091877,40.192963,79f303e2f7267744eff225e69dc63005
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_282.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_282.jpg,.jpg,True,True,,10.294921875,224,224,1.0,RGB,106.58478,51.478737,95.78497,125.831696,98.13766,57.740753,38.57153,9735d08913052291ff01234c6971b31a
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_284.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_284.jpg,.jpg,True,True,,10.5048828125,224,224,1.0,RGB,100.08977,52.27795,86.0959,128.07,86.10339,83.94073,49.333466,1496766d9e1dec90120f1b9feaeeab30
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_285.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_285.jpg,.jpg,True,True,,8.9873046875,224,224,1.0,RGB,118.92304,43.710464,103.17592,139.08392,114.50931,60.48262,39.216297,1ab15f7d54fdc2d8d15db7ca4d15f17c
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_286.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_286.jpg,.jpg,True,True,,9.87890625,224,224,1.0,RGB,114.50558,43.889717,98.21899,133.52957,111.768196,57.071968,38.44653,1740245c52a9f94abd36bbb4ba1a3f67
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_292.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_292.jpg,.jpg,True,True,,11.1572265625,224,224,1.0,RGB,121.072914,40.41051,109.640305,141.6679,111.91055,61.784916,43.313118,75544e11020f870001e05a8ba2463de3
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_294.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_294.jpg,.jpg,True,True,,10.734375,224,224,1.0,RGB,105.66517,51.455166,91.82539,125.21269,99.95741,58.64258,43.38981,cb35dab967bec260c7aaa59e41c08f1c
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_295.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_295.jpg,.jpg,True,True,,10.203125,224,224,1.0,RGB,122.23581,51.474747,112.96146,138.0028,115.743164,47.301,38.65944,8eacba35303e6385b1214672344528e0
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_297.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_297.jpg,.jpg,True,True,,9.6220703125,224,224,1.0,RGB,103.21241,50.886105,88.145386,124.94577,96.54608,65.20007,44.486546,14c44b68577347feee9b3a5cee0ac80e
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_299.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_299.jpg,.jpg,True,True,,10.9404296875,224,224,1.0,RGB,113.02894,38.660744,103.86819,127.72519,107.49342,44.088768,35.799427,e84f0f73e2e774ecceca43f2954249d8
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_3.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_3.jpg,.jpg,True,True,,9.7880859375,224,224,1.0,RGB,73.216736,45.043285,49.053413,105.79073,64.80606,97.722,59.684868,2f8aaaed1d3a9233eb0602f842c7fb14
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_300.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_300.jpg,.jpg,True,True,,11.6240234375,224,224,1.0,RGB,106.93388,55.92689,104.87663,121.993385,93.93164,45.178493,44.06493,97877a69905296e34cc066d680aa4586
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_301.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_301.jpg,.jpg,True,True,,11.5087890625,224,224,1.0,RGB,84.1155,52.00431,87.85453,92.294685,72.19729,24.537548,30.446669,9fefd0527aa2be3f60e56e053d20ce6d
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_302.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_302.jpg,.jpg,True,True,,10.8955078125,224,224,1.0,RGB,93.73877,57.46669,87.945076,107.62353,85.64772,41.65426,40.13393,95dccee2c775679fc0b38c74e33395ba
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_304.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_304.jpg,.jpg,True,True,,10.8291015625,224,224,1.0,RGB,77.22945,43.512047,71.88772,91.957726,67.842896,44.18485,34.848293,ec42a771724408642850044d5813c7bc
train,0,ALGAL_LEAF_SPOT,Algal Leaf Spot,to_label_305.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_305.jpg,.jpg,True,True,,10.1591796875,224,224,1.0,RGB,78.15194,48.712994,78.81429,92.0685,63.573025,41.74968,35.487583,118b5d93978f204ba0a7909eb0f59e26
