image_id,filename,original_path,processed_image_path,pseudo_mask_path,class_name,class_idx,target_class,pred_class,confidence,threshold_method,threshold_value,mask_coverage,mask_area_ratio,num_components,largest_component_ratio,boundary_pixel_ratio,is_disease_class,segmentation_trust,pred_correct,recommended_use
to_label_166,ALGAL_LEAF_SPOT_to_label_166.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_166.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_166.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_166.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9997459053993225,fixed,0.5,0.24005500637755103,0.24005500637755103,1,1.0,0.0233577806122449,True,high,True,train_candidate
to_label_167,ALGAL_LEAF_SPOT_to_label_167.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_167.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_167.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_167.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9969758987426758,fixed,0.5,0.1361407844387755,0.1361407844387755,1,1.0,0.01610331632653061,True,high,True,train_candidate
to_label_171,ALGAL_LEAF_SPOT_to_label_171.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_171.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_171.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_171.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9996265172958374,fixed,0.5,0.1516063456632653,0.1516063456632653,2,0.9334823189167871,0.01992984693877551,True,high,True,train_candidate
to_label_176,ALGAL_LEAF_SPOT_to_label_176.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_176.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_176.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_176.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9996985197067261,fixed,0.5,0.2657844387755102,0.2657844387755102,1,1.0,0.02236128826530612,True,high,True,train_candidate
to_label_178,ALGAL_LEAF_SPOT_to_label_178.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_178.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_178.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_178.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9992007613182068,fixed,0.5,0.21865035076530612,0.21865035076530612,1,1.0,0.023676658163265307,True,high,True,train_candidate
to_label_179,ALGAL_LEAF_SPOT_to_label_179.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_179.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_179.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_179.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9999220371246338,fixed,0.5,0.14118303571428573,0.14118303571428573,1,1.0,0.01610331632653061,True,high,True,train_candidate
to_label_18,ALGAL_LEAF_SPOT_to_label_18.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_18.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_18.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_18.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9948144555091858,fixed,0.5,0.1398078762755102,0.1398078762755102,1,1.0,0.0157047193877551,True,high,True,train_candidate
to_label_181,ALGAL_LEAF_SPOT_to_label_181.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_181.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_181.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_181.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9989199638366699,fixed,0.5,0.14588647959183673,0.14588647959183673,1,1.0,0.017059948979591837,True,high,True,train_candidate
to_label_182,ALGAL_LEAF_SPOT_to_label_182.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_182.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_182.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_182.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.997817873954773,fixed,0.5,0.15770487882653061,0.15770487882653061,1,1.0,0.018574617346938774,True,high,True,train_candidate
to_label_183,ALGAL_LEAF_SPOT_to_label_183.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_183.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_183.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_183.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9999366998672485,fixed,0.5,0.2512157206632653,0.2512157206632653,2,0.7487504958349861,0.03244579081632653,True,high,True,train_candidate
to_label_184,ALGAL_LEAF_SPOT_to_label_184.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_184.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_184.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_184.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9997653365135193,fixed,0.5,0.22239716198979592,0.22239716198979592,1,1.0,0.02112563775510204,True,high,True,train_candidate
to_label_185,ALGAL_LEAF_SPOT_to_label_185.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_185.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_185.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_185.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9996210336685181,fixed,0.5,0.1707389987244898,0.1707389987244898,1,1.0,0.020567602040816327,True,high,True,train_candidate
to_label_186,ALGAL_LEAF_SPOT_to_label_186.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_186.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_186.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_186.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9992294311523438,fixed,0.5,0.11158721301020408,0.11158721301020408,1,1.0,0.014588647959183673,True,high,True,train_candidate
to_label_188,ALGAL_LEAF_SPOT_to_label_188.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_188.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_188.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_188.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9998703002929688,fixed,0.5,0.3098294005102041,0.3098294005102041,1,1.0,0.0215640943877551,True,high,True,train_candidate
to_label_189,ALGAL_LEAF_SPOT_to_label_189.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_189.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_189.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_189.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9471419453620911,fixed,0.5,0.18835698341836735,0.18835698341836735,1,1.0,0.02184311224489796,True,high,True,train_candidate
to_label_19,ALGAL_LEAF_SPOT_to_label_19.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_19.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_19.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_19.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9999130964279175,fixed,0.5,0.12474091198979592,0.12474091198979592,1,1.0,0.015864158163265307,True,high,True,train_candidate
to_label_191,ALGAL_LEAF_SPOT_to_label_191.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_191.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_191.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_191.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9966365098953247,fixed,0.5,0.11019212372448979,0.11019212372448979,1,1.0,0.014349489795918368,True,high,True,train_candidate
to_label_192,ALGAL_LEAF_SPOT_to_label_192.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_192.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_192.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_192.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9970909357070923,fixed,0.5,0.1376953125,0.1376953125,1,1.0,0.01805644132653061,True,high,True,train_candidate
to_label_193,ALGAL_LEAF_SPOT_to_label_193.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_193.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_193.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_193.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.998802661895752,fixed,0.5,0.1067641900510204,0.1067641900510204,1,1.0,0.01363201530612245,True,high,True,train_candidate
to_label_194,ALGAL_LEAF_SPOT_to_label_194.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_194.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_194.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_194.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9988638162612915,fixed,0.5,0.14991230867346939,0.14991230867346939,1,1.0,0.018893494897959183,True,high,True,train_candidate
to_label_195,ALGAL_LEAF_SPOT_to_label_195.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_195.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_195.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_195.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9956259727478027,fixed,0.5,0.1151546556122449,0.1151546556122449,1,1.0,0.014508928571428572,True,high,True,train_candidate
to_label_196,ALGAL_LEAF_SPOT_to_label_196.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_196.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_196.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_196.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9998964071273804,fixed,0.5,0.2197265625,0.2197265625,1,1.0,0.021524234693877552,True,high,True,train_candidate
to_label_2,ALGAL_LEAF_SPOT_to_label_2.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_2.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_2.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_2.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9955723285675049,fixed,0.5,0.09723772321428571,0.09723772321428571,1,1.0,0.013153698979591837,True,high,True,train_candidate
to_label_20,ALGAL_LEAF_SPOT_to_label_20.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_20.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_20.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_20.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9965614676475525,fixed,0.5,0.11746651785714286,0.11746651785714286,1,1.0,0.01522640306122449,True,high,True,train_candidate
to_label_200,ALGAL_LEAF_SPOT_to_label_200.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_200.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_200.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_200.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9999138116836548,fixed,0.5,0.15092873086734693,0.15092873086734693,2,0.8237158325630529,0.022441007653061226,True,high,True,train_candidate
to_label_201,ALGAL_LEAF_SPOT_to_label_201.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_201.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_201.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_201.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9034039378166199,fixed,0.5,0.11854272959183673,0.11854272959183673,1,1.0,0.012914540816326531,True,high,True,train_candidate
to_label_202,ALGAL_LEAF_SPOT_to_label_202.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_202.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_202.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_202.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9989120960235596,fixed,0.5,0.13337053571428573,0.13337053571428573,1,1.0,0.016581632653061226,True,high,True,train_candidate
to_label_203,ALGAL_LEAF_SPOT_to_label_203.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_203.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_203.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_203.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9986506104469299,fixed,0.5,0.20659279336734693,0.20659279336734693,2,0.9371020644414432,0.022480867346938774,True,high,True,train_candidate
to_label_204,ALGAL_LEAF_SPOT_to_label_204.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_204.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_204.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_204.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9997978806495667,fixed,0.5,0.13657924107142858,0.13657924107142858,2,0.7366117029038377,0.020966198979591837,True,high,True,train_candidate
to_label_206,ALGAL_LEAF_SPOT_to_label_206.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_206.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_206.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_206.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.998309850692749,fixed,0.5,0.21839126275510204,0.21839126275510204,1,1.0,0.021683673469387755,True,high,True,train_candidate
to_label_208,ALGAL_LEAF_SPOT_to_label_208.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_208.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_208.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_208.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9993616938591003,fixed,0.5,0.22367267219387754,0.22367267219387754,1,1.0,0.020966198979591837,True,high,True,train_candidate
to_label_209,ALGAL_LEAF_SPOT_to_label_209.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_209.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_209.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_209.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.999377429485321,fixed,0.5,0.1359813456632653,0.1359813456632653,1,1.0,0.015385841836734694,True,high,True,train_candidate
to_label_21,ALGAL_LEAF_SPOT_to_label_21.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_21.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_21.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_21.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9983804225921631,fixed,0.5,0.16067442602040816,0.16067442602040816,1,1.0,0.018415178571428572,True,high,True,train_candidate
to_label_210,ALGAL_LEAF_SPOT_to_label_210.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_210.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_210.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_210.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9936996698379517,fixed,0.5,0.1994579081632653,0.1994579081632653,1,1.0,0.020966198979591837,True,high,True,train_candidate
to_label_211,ALGAL_LEAF_SPOT_to_label_211.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_211.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_211.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_211.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9997901320457458,fixed,0.5,0.24858498086734693,0.24858498086734693,1,1.0,0.02491230867346939,True,high,True,train_candidate
to_label_212,ALGAL_LEAF_SPOT_to_label_212.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_212.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_212.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_212.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9994682669639587,fixed,0.5,0.10732222576530612,0.10732222576530612,1,1.0,0.014748086734693877,True,high,True,train_candidate
to_label_213,ALGAL_LEAF_SPOT_to_label_213.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_213.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_213.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_213.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9983465671539307,fixed,0.5,0.14552774234693877,0.14552774234693877,1,1.0,0.01634247448979592,True,high,True,train_candidate
to_label_214,ALGAL_LEAF_SPOT_to_label_214.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_214.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_214.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_214.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9998646974563599,fixed,0.5,0.3031728316326531,0.3031728316326531,1,1.0,0.023238201530612245,True,high,True,train_candidate
to_label_215,ALGAL_LEAF_SPOT_to_label_215.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_215.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_215.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_215.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9999277591705322,fixed,0.5,0.15788424744897958,0.15788424744897958,1,1.0,0.01642219387755102,True,high,True,train_candidate
to_label_216,ALGAL_LEAF_SPOT_to_label_216.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_216.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_216.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_216.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9999364614486694,fixed,0.5,0.1917450573979592,0.1917450573979592,1,1.0,0.02072704081632653,True,high,True,train_candidate
to_label_22,ALGAL_LEAF_SPOT_to_label_22.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_22.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_22.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_22.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9969682097434998,fixed,0.5,0.15224410076530612,0.15224410076530612,1,1.0,0.017139668367346938,True,high,True,train_candidate
to_label_222,ALGAL_LEAF_SPOT_to_label_222.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_222.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_222.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_222.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9996954202651978,fixed,0.5,0.13406808035714285,0.13406808035714285,1,1.0,0.01610331632653061,True,high,True,train_candidate
to_label_223,ALGAL_LEAF_SPOT_to_label_223.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_223.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_223.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_223.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.999964714050293,fixed,0.5,0.17352917729591838,0.17352917729591838,1,1.0,0.019292091836734693,True,high,True,train_candidate
to_label_225,ALGAL_LEAF_SPOT_to_label_225.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_225.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_225.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_225.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9999387264251709,fixed,0.5,0.6947544642857143,0.6947544642857143,1,1.0,0.013153698979591837,True,high,True,manual_review
to_label_226,ALGAL_LEAF_SPOT_to_label_226.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_226.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_226.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_226.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9967966675758362,fixed,0.5,0.23517219387755103,0.23517219387755103,1,1.0,0.02184311224489796,True,high,True,train_candidate
to_label_227,ALGAL_LEAF_SPOT_to_label_227.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_227.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_227.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_227.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9992721676826477,fixed,0.5,0.1149154974489796,0.1149154974489796,1,1.0,0.014190051020408163,True,high,True,train_candidate
to_label_228,ALGAL_LEAF_SPOT_to_label_228.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_228.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_228.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_228.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9998856782913208,fixed,0.5,0.1962890625,0.1962890625,1,1.0,0.022799744897959183,True,high,True,train_candidate
to_label_229,ALGAL_LEAF_SPOT_to_label_229.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_229.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_229.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_229.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9994295239448547,fixed,0.5,0.10313695790816327,0.10313695790816327,1,1.0,0.013073979591836735,True,high,True,train_candidate
to_label_230,ALGAL_LEAF_SPOT_to_label_230.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\ALGAL_LEAF_SPOT\to_label_230.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\ALGAL_LEAF_SPOT_to_label_230.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\ALGAL_LEAF_SPOT_to_label_230.jpg_pseudo.png,ALGAL_LEAF_SPOT,0,0,0,0.9998596906661987,fixed,0.5,0.2483856823979592,0.2483856823979592,2,0.8061461927304823,0.027224170918367346,True,high,True,train_candidate
